uniprot_id,protein_name,score_index,score
O00425,IGF2BP3,1,0.719133
O00425,IGF2BP3,2,0.462884
O00425,IGF2BP3,3,0.491653
O00425,IGF2BP3,4,0.779530
O00425,IGF2BP3,5,0.298516
O00425,IGF2BP3,6,0.351448
O00425,IGF2BP3,7,0.427991
O00425,IGF2BP3,8,0.067289
O00425,IGF2BP3,9,0.224378
O00425,IGF2BP3,10,0.082819
O00425,IGF2BP3,11,0.342562
O00425,IGF2BP3,12,0.475915
O00425,IGF2BP3,13,0.589349
O00425,IGF2BP3,14,0.752530
O00425,IGF2BP3,15,0.859721
O00425,IGF2BP3,16,0.451848
O00425,IGF2BP3,17,0.322879
O00425,IGF2BP3,18,0.514023
O00425,IGF2BP3,19,0.760340
O00425,IGF2BP3,20,0.209390
O00425,IGF2BP3,21,0.375474
O00425,IGF2BP3,22,0.150790
O00425,IGF2BP3,23,0.298054
O00425,IGF2BP3,24,0.179664
O00425,IGF2BP3,25,0.457905
O00425,IGF2BP3,26,0.261325
O00425,IGF2BP3,27,0.512012
O00425,IGF2BP3,28,0.428591
O00425,IGF2BP3,29,0.166221
O00425,IGF2BP3,30,0.168717
O00425,IGF2BP3,31,0.227206
O00425,IGF2BP3,32,0.944104
O00425,IGF2BP3,33,0.494325
O00425,IGF2BP3,34,0.307731
O00425,IGF2BP3,35,0.436210
O00425,IGF2BP3,36,0.644641
O00425,IGF2BP3,37,0.701402
O00425,IGF2BP3,38,0.384936
O00425,IGF2BP3,39,0.355286
O00425,IGF2BP3,40,0.190739
O00425,IGF2BP3,41,0.048371
O00425,IGF2BP3,42,0.550886
O00425,IGF2BP3,43,0.299475
O00425,IGF2BP3,44,0.752530
O00425,IGF2BP3,45,0.605171
O00425,IGF2BP3,46,0.500278
O00425,IGF2BP3,47,0.383253
O00425,IGF2BP3,48,0.514721
O00425,IGF2BP3,49,0.417991
O00425,IGF2BP3,50,0.589461
O00425,IGF2BP3,51,0.560918
O00425,IGF2BP3,52,0.877114
O00425,IGF2BP3,53,0.162998
O00425,IGF2BP3,54,0.192029
O00425,IGF2BP3,55,0.587449
O00425,IGF2BP3,56,0.494122
O00425,IGF2BP3,57,0.187754
O00425,IGF2BP3,58,0.391794
O00425,IGF2BP3,59,0.239268
O00425,IGF2BP3,60,0.524238
O00425,IGF2BP3,61,0.188029
O00425,IGF2BP3,62,0.325527
O00425,IGF2BP3,63,0.272280
O00425,IGF2BP3,64,0.368266
O00425,IGF2BP3,65,0.310536
O00425,IGF2BP3,66,0.441207
O00425,IGF2BP3,67,0.434149
O00425,IGF2BP3,68,0.561506
O00425,IGF2BP3,69,0.635288
O00425,IGF2BP3,70,0.155610
O00425,IGF2BP3,71,0.488030
O00425,IGF2BP3,72,0.546250
O00425,IGF2BP3,73,0.599156
O00425,IGF2BP3,74,0.652634
O00425,IGF2BP3,75,0.456053
O00425,IGF2BP3,76,0.528874
O00425,IGF2BP3,77,0.805192
O00425,IGF2BP3,78,0.147911
O00425,IGF2BP3,79,0.457866
O00425,IGF2BP3,80,0.503631
O00425,IGF2BP3,81,0.184709
O00425,IGF2BP3,82,0.460793
O00425,IGF2BP3,83,0.732037
O00425,IGF2BP3,84,0.477487
O00425,IGF2BP3,85,0.149528
O00425,IGF2BP3,86,0.574421
O00425,IGF2BP3,87,0.494079
O00425,IGF2BP3,88,0.657298
O00425,IGF2BP3,89,0.222023
O00425,IGF2BP3,90,0.317710
O00425,IGF2BP3,91,0.460457
O00425,IGF2BP3,92,0.513222
O00425,IGF2BP3,93,0.453631
O00425,IGF2BP3,94,0.029836
O00425,IGF2BP3,95,0.279132
O00425,IGF2BP3,96,0.397421
O00425,IGF2BP3,97,0.571014
O00425,IGF2BP3,98,0.163493
O00425,IGF2BP3,99,0.183052
O00425,IGF2BP3,100,0.139470
O00425,IGF2BP3,101,0.446581
O00425,IGF2BP3,102,0.497878
O00425,IGF2BP3,103,0.347444
O00425,IGF2BP3,104,0.361573
O00425,IGF2BP3,105,0.742590
O00425,IGF2BP3,106,0.653446
O00425,IGF2BP3,107,0.483600
O00425,IGF2BP3,108,0.593579
O00425,IGF2BP3,109,0.307042
O00425,IGF2BP3,110,0.644674
O00425,IGF2BP3,111,0.432836
O00425,IGF2BP3,112,0.077445
O00425,IGF2BP3,113,0.458508
O00425,IGF2BP3,114,0.299613
O00425,IGF2BP3,115,0.044674
O00425,IGF2BP3,116,0.389386
O00425,IGF2BP3,117,0.494780
O00425,IGF2BP3,118,0.524700
O00425,IGF2BP3,119,0.715249
O00425,IGF2BP3,120,0.853625
O00425,IGF2BP3,121,0.354848
O00425,IGF2BP3,122,0.384398
O00425,IGF2BP3,123,0.742980
O00425,IGF2BP3,124,0.476887
O00425,IGF2BP3,125,0.376275
O00425,IGF2BP3,126,0.749125
O00425,IGF2BP3,127,0.789834
O00425,IGF2BP3,128,0.213349
O00425,IGF2BP3,129,0.470220
O00425,IGF2BP3,130,0.375462
O00425,IGF2BP3,131,0.297570
O00425,IGF2BP3,132,0.640484
O00425,IGF2BP3,133,0.407797
O00425,IGF2BP3,134,0.052720
O00425,IGF2BP3,135,0.272718
O00425,IGF2BP3,136,0.446930
O00425,IGF2BP3,137,0.271929
O00425,IGF2BP3,138,0.332435
O00425,IGF2BP3,139,0.689264
O00425,IGF2BP3,140,0.094635
O00425,IGF2BP3,141,0.412480
O00425,IGF2BP3,142,0.351620
O00425,IGF2BP3,143,0.406427
O00425,IGF2BP3,144,0.616116
O00425,IGF2BP3,145,0.092209
O00425,IGF2BP3,146,0.522440
O00425,IGF2BP3,147,0.408042
O00425,IGF2BP3,148,0.752530
O00425,IGF2BP3,149,0.177373
O00425,IGF2BP3,150,0.847259
O00425,IGF2BP3,151,0.156869
O00425,IGF2BP3,152,0.110977
O00425,IGF2BP3,153,0.389497
O00425,IGF2BP3,154,0.472841
O00425,IGF2BP3,155,0.319545
O00425,IGF2BP3,156,0.331777
O00425,IGF2BP3,157,0.084747
O00425,IGF2BP3,158,0.398374
O00425,IGF2BP3,159,0.627980
O00425,IGF2BP3,160,0.446405
O00425,IGF2BP3,161,0.378183
O00425,IGF2BP3,162,0.462611
O00425,IGF2BP3,163,0.565116
O00425,IGF2BP3,164,0.368679
O00425,IGF2BP3,165,0.557251
O00425,IGF2BP3,166,0.109120
O00425,IGF2BP3,167,0.083809
O00425,IGF2BP3,168,0.528372
O00425,IGF2BP3,169,0.514783
O00425,IGF2BP3,170,0.160002
O00425,IGF2BP3,171,0.459771
O00425,IGF2BP3,172,0.320484
O00425,IGF2BP3,173,0.318676
O00425,IGF2BP3,174,0.045613
O00425,IGF2BP3,175,0.572986
O00425,IGF2BP3,176,0.366498
O00425,IGF2BP3,177,0.584543
O00425,IGF2BP3,178,0.045166
O00425,IGF2BP3,179,0.397922
O00425,IGF2BP3,180,0.060926
O00425,IGF2BP3,181,0.761494
O00425,IGF2BP3,182,0.507174
O00425,IGF2BP3,183,0.299362
O00425,IGF2BP3,184,0.288201
O00425,IGF2BP3,185,0.666072
O00425,IGF2BP3,186,0.148056
O00425,IGF2BP3,187,0.282043
O00425,IGF2BP3,188,0.532301
O00425,IGF2BP3,189,0.124798
O00425,IGF2BP3,190,0.284720
O00425,IGF2BP3,191,0.170612
O00425,IGF2BP3,192,0.388837
O00425,IGF2BP3,193,0.087169
O00425,IGF2BP3,194,0.258271
O00425,IGF2BP3,195,0.920345
O00425,IGF2BP3,196,0.522233
O00425,IGF2BP3,197,0.433612
O00425,IGF2BP3,198,0.286977
O00425,IGF2BP3,199,0.477032
O00425,IGF2BP3,200,0.414028
O00425,IGF2BP3,201,0.558863
O00425,IGF2BP3,202,0.419069
O00425,IGF2BP3,203,0.465552
O00425,IGF2BP3,204,0.444897
O00425,IGF2BP3,205,0.522233
O00425,IGF2BP3,206,0.179826
O00425,IGF2BP3,207,0.773160
O00425,IGF2BP3,208,0.653446
O00425,IGF2BP3,209,0.439460
O00425,IGF2BP3,210,0.606212
O00425,IGF2BP3,211,0.241641
O00425,IGF2BP3,212,0.498611
O00425,IGF2BP3,213,0.343800
O00425,IGF2BP3,214,0.197377
O00425,IGF2BP3,215,0.677898
O00425,IGF2BP3,216,0.410755
O00425,IGF2BP3,217,0.726392
O00425,IGF2BP3,218,0.519210
O00425,IGF2BP3,219,0.413891
O00425,IGF2BP3,220,0.456195
O00425,IGF2BP3,221,0.300969
O00425,IGF2BP3,222,0.604349
O00425,IGF2BP3,223,0.493210
O00425,IGF2BP3,224,0.616723
O00425,IGF2BP3,225,0.524674
O00425,IGF2BP3,226,0.454768
O00425,IGF2BP3,227,0.778930
O00425,IGF2BP3,228,0.404418
O00425,IGF2BP3,229,0.358072
O00425,IGF2BP3,230,0.385782
O00425,IGF2BP3,231,0.778284
O00425,IGF2BP3,232,0.510716
O00425,IGF2BP3,233,0.196143
O00425,IGF2BP3,234,0.256182
O00425,IGF2BP3,235,0.671009
O00425,IGF2BP3,236,0.488476
O00425,IGF2BP3,237,0.752530
O00425,IGF2BP3,238,0.138337
O00425,IGF2BP3,239,0.680069
O00425,IGF2BP3,240,0.652921
O00425,IGF2BP3,241,0.382565
O00425,IGF2BP3,242,0.198459
O00425,IGF2BP3,243,0.176093
O00425,IGF2BP3,244,0.461942
O00425,IGF2BP3,245,0.496809
O00425,IGF2BP3,246,0.249222
O00425,IGF2BP3,247,0.640282
O00425,IGF2BP3,248,0.681242
O00425,IGF2BP3,249,0.530422
O00425,IGF2BP3,250,0.263829
O00425,IGF2BP3,251,0.031774
O00425,IGF2BP3,252,0.540122
O00425,IGF2BP3,253,0.427991
O00425,IGF2BP3,254,0.553646
O00425,IGF2BP3,255,0.362428
O00425,IGF2BP3,256,0.409593
O00425,IGF2BP3,257,0.512068
O00425,IGF2BP3,258,0.361407
O00425,IGF2BP3,259,0.217307
